7554	331	8518	10795	14294	3925	12115	18169	10880	6069	11935	8176	11305	1583	16180	1647	15934	9440	2359	19546	19499	8137	2259	8339	4139	1417	8939	1153	1258	15201	7758	9718	1523	16792	5535	7869	14934	15368	6693	3286	7114	6795	9639	6921	10994	2287	13723	2120	15636	10376	5525	5331	13332	16247	16880	14841	13622	13863	5681	10350	15404	12827	9854	16955	1603	12992	13206	4516	10154	6718	7396	8832	10240	13880	15370	19883	7316	16042	15150	10409	19503	6457	4444	1503	12915	429	4998	10434	5939	4645	18392	8655	10284	6864	1649	12841	15428	19016	6588	13173	11326	14730	14428	19715	13351	16774	17840	11684	5611	2043	12807	4899	6350	19513	5949	18129	12646	2390	11071	2252	9502	20144	3747	11108	15262	17467	6249	19614	5419	15677	14053	1793	4773	11780	18908	1105	19882	17914	5769	1221	7082	11403	11485	14266	10628	8615	19307	8115	5643	14658	14233	10907	1710	5902	6192	14682	2445	16386	14194	17354	19039	14512	6696	457	8854	6970	19907	16958	14268	1378	17638	2925	6248	480	18902	9895	17024	18764	19752	19542	11659	1035	17137	18884	19338	980	10317	19447	8058	12951	7744	5884	6436	4235	3425	8823	465	13040	10540	12038	6334	13064	9310	5402	17865	4629	16238	1114	7357	10208	19265	15314	15371	3979	4495	302	20011	324	5109	588	12005	3681	4312	9493	6632	7608	13605	14592	15616	11138	3557	9033	20162	17749	12573	6482	13049	10473	837	6098	8124	7048	14367	10108	12157	8253	17497	808	6022	16823	9273	12822	19802	8086	2774	8215	11301	7789	16241	8049	18848	19613	18718	16676	1842	17491	17794	11669	11234	2553	5629	17236	11994	16873	17999	15488	10744	10928	2527	7419	3809	8352	14179	4376	15645	10189	7492	19796	13252	5675	11440	14360	13762	3570	9368	18107	16686	12374	17387	12330	16986	7188	3147	5204	15232	18938	13862	616	3449	16329	12078	8395	6616	4197	19378	4323	13759	12840	8734	13107	9377	3064	12471	6701	11521	18799	1191	11643	1475	2996	18480	14126	15491	4700	7231	15335	6832	5729	1435	11374	6889	17390	18343	18047	10389	2427	15108	6305	16104	19991	4587	18046	3687	65	8886	12750	182	19195	4789	15298	11372	4213	2455	722	16592	7054	13286	16772	19143	8706	17269	10298	2419	1667	3871	9019
14405	3686	13742	17708	1761	14923	16714	5059	3321	18410	10134	119	18694	18508	9781	9957	14158	18380	1326	10974	10965	1617	19673	18421	3785	11907	3351	5984	6637	1025	12381	8701	8137	13044	15201	10034	7674	3881	504	15520	127	5519	2802	10559	3460	19447	9408	11569	11794	17736	1999	12409	13893	913	13841	14077	11052	6108	7223	19761	2820	13171	5997	202	4022	5543	4709	8451	1231	10860	8483	8992	751	9301	17319	5219	2593	12801	17286	11465	17414	11292	4644	2435	3576	3087	6765	18422	13030	13284	13682	5101	2604	3993	11663	6371	4535	6811	19076	19147	9405	19976	10473	18405	8027	12427	13702	4636	8953	18899	136	13470	4212	14318	15500	2751	5967	4919	9325	5623	9070	7056	12366	8691	10915	1211	2434	6326	12162	1056	5394	11918	3168	17687	18450	9351	5189	17144	15757	4220	3689	19920	15699	11209	5359	16220	12281	11709	2931	16853	10836	10428	16049	4448	16352	6483	9536	1577	17525	3430	12236	9083	8878	16486	20044	3507	14194	15540	18901	5877	4126	8125	15878	4817	6474	6342	10827	13542	10224	6846	6497	14392	4781	19029	15618	3841	15119	4873	10151	18879	6257	14647	17712	6399	16700	12120	7199	837	19459	10759	11669	1438	2174	17746	14373	14601	8982	134	8808	12716	5363	10314	5257	11874	10154	11280	14989	2767	3121	16510	15636	12915	15807	5047	2003	10882	9056	10823	85	6352	8574	172	11377	10468	12964	18968	11267	10169	4473	4065	19152	13560	5540	9307	17800	4303	4006	20032	19744	13456	17301	1778	15951	19870	8363	11055	12559	7877	9600	9276	6957	14506	9398	2643	18848	9270	19487	11923	16357	6487	6011	1324	18902	9373	9719	12146	19823	16828	9699	15836	12043	10416	9199	19825	3373	16239	3605	2651	14633	18016	7072	4197	18480	13759	16104	12017	18067	10577	3202	3027	5729	10831	14349	12921	6889	15927	1094	19763	4741	3155	975	865	14661	11011	15696	10856	12168	6057	11643	15499	19679	6710	8411	12374	18502	616	5743	12471	8792	11553	1680	8583	18046	13964	5269	1744	2819	18799	4596	7085	17888	4225	9255	15671	2996	3504	4134	15453	19397	13573	15018	3221	10298	5477	168	6978	6305	13107	7398	19840	6739	19143	7860	9868	15491	2418	7490	209	1336	4363	16624	5531	12066	18518	6646	18625
12886	18540	12322	10650	12459	15309	10005	10776	8190	9528	12911	3266	3338	1106	955	2344	9529	13497	13246	12266	2302	2885	7444	14656	15074	2691	1390	19520	13425	11045	2737	14049	17305	4588	15855	17879	18533	172	14954	19038	25	6216	8511	5086	13748	3124	9973	18573	7733	15573	712	3789	1837	18424	15249	9547	18102	19128	8483	7798	2649	9974	11129	3389	17246	6550	4683	14177	18640	15485	7251	10428	1849	16091	11681	1403	11711	19387	10986	7381	19483	8404	1211	1798	2431	7694	9080	6292	6598	16216	11324	14808	14890	5291	18687	12478	15904	8827	16007	11618	18114	256	3785	16488	1276	6334	224	2687	13700	7929	19525	8390	2774	16791	1556	7720	6251	17521	11177	15162	17847	11458	18002	18400	16869	15381	7564	16274	14118	9194	18151	13674	19118	2120	10464	5074	18723	12139	19083	1593	16853	13368	20152	17788	18982	5305	18919	8880	12235	8778	17728	1085	4014	10403	9624	8890	14504	8604	2298	17346	15318	10584	3379	9325	215	18235	12475	3813	11598	15203	13757	6072	12382	2028	4613	648	18696	10693	4125	12851	2796	13173	3126	7433	7524	10008	12802	16788	428	17000	8004	19324	2158	6256	13738	14688	15661	1703	9472	10469	1526	2116	16628	5975	13102	2224	9021	17671	4904	7380	17099	16320	13511	475	7985	10444	850	12325	222	16409	8761	18475	14320	6093	16713	8146	10457	8846	16422	3316	14181	514	14776	1275	11974	19741	10602	2470	482	16099	9188	11351	11275	12008	12052	531	14598	12410	3883	19051	6212	1931	1064	10148	85	8007	7199	8797	1056	5541	13943	3887	6742	2130	2699	4566	17959	8474	354	13339	16073	10182	19358	8665	2588	12887	17329	2855	17712	1419	16806	4183	7560	10480	16717	19695	19872	367	19255	19264	11206	16329	4596	7407	10594	4096	19397	1731	4662	4097	9756	16591	19700	1667	10442	17951	13799	2418	17007	5531	15378	15927	2239	6701	19100	11560	2210	9159	1129	4070	13759	932	12521	9378	15524	7231	15022	3202	8706	7870	7072	1305	1444	1706	15795	18997	1191	11553	5729	2638	6183	18290	3720	10648	616	14126	4363	2872	18047	8129	18088	6646	7245	1168	3687	6537	1475	13964	17280	17120	1336	7946	11137	2953	14203	19842	10898	168	9255	12168	4262	9229	4741	13892	19840	4221
2789	19546	4417	4258	12987	3807	18471	4387	14660	9957	14098	479	1357	14683	18240	6717	1605	7818	9913	4215	3302	8324	18317	5757	20082	8698	17597	16074	8493	6969	4464	849	19571	1781	17415	15199	983	12712	12835	13317	9338	13171	20166	18439	2413	9701	13333	740	9991	2394	10779	12170	900	8001	2009	2167	5116	3243	6725	3490	16579	13936	11526	4492	9743	676	16408	18244	17241	18477	13840	15101	18315	3644	17757	9592	5260	10272	17096	15131	11711	7659	19184	6474	4393	11907	236	12499	6793	3114	16114	10396	667	6807	4882	6264	3099	18581	17800	5026	8000	5882	19369	1499	7003	12736	17495	8476	11098	8778	17930	13517	6403	3898	17375	6822	13486	9751	18039	11628	1867	14863	2155	10855	5083	2250	9345	6351	15163	5782	14370	15631	10687	14957	13864	7288	7141	18979	15205	16349	15347	14647	3086	6246	17643	8839	10283	8397	8262	7408	19280	8247	19676	8534	9597	9834	7170	16801	1874	11041	10016	18147	12481	19163	5924	5025	3498	17148	9746	9951	19038	13245	12092	7119	860	1023	4643	17866	15871	10840	9849	1291	9754	12340	12497	14771	7501	17273	11052	1543	861	9604	2112	1152	6054	1287	3258	18831	20175	470	16858	14429	8704	3649	700	6790	12439	16101	15116	10203	6661	4946	10085	3194	11045	14007	16917	8045	8474	17485	8533	16177	9656	13141	994	8446	18025	7183	16458	14713	11225	3012	11896	6715	13460	17686	9523	7710	16841	770	12232	3769	10141	13623	16401	2001	5724	18706	870	16410	10707	17242	5120	15753	17811	7660	140	19901	15984	2387	9908	3285	15656	7216	14520	286	1749	787	16335	7733	10004	12967	11127	6258	10049	13950	2686	2643	18656	59	13688	20198	10839	14651	13003	1996	11366	18866	3818	4570	13952	5743	2214	8411	16329	11521	3155	1230	9229	19000	5054	65	3871	5873	4363	13964	19754	12374	12698	13107	16686	15773	5785	17293	13563	15122	10831	17244	11802	17734	9153	9877	11137	11901	7860	4048	7250	18502	18544	18092	14215	10672	1731	4197	16130	4221	19197	3978	17951	15026	2418	7407	13568	2638	1926	19397	15108	5531	5482	15671	10298	11587	15784	4096	5264	11440	5862	1129	1850	9949	9756	11726	3202	10002	19590	16591	14992	15499	16964	10648	19644	17145	9496	7941	12648	6261
9599	7889	2789	6526	13369	386	10894	9237	1569	13707	10920	1797	8684	16876	3488	5370	5430	2798	1580	4308	16569	13846	15995	1707	11274	1848	5186	309	17983	13064	9536	5261	918	18334	18355	7466	14634	19671	4885	10890	8085	19111	9618	277	9234	7985	905	9588	10104	18914	3716	9373	6310	9048	3349	5295	5823	19473	474	14954	14418	18783	6809	9277	3051	17861	7547	2881	1227	3257	15279	11312	1888	15585	14512	10189	16350	19804	4593	19301	15891	3187	5175	16145	13690	1915	13254	14519	8951	11755	4189	8863	13281	4870	3279	17265	16833	16078	1150	7179	6542	16713	1802	10515	14546	81	10300	2702	2528	650	16176	8214	11880	8661	927	693	13705	2989	10840	9557	703	16279	3782	5425	1482	10882	4056	2289	2280	4782	3026	13213	788	16555	10016	10240	4104	485	15296	2955	857	16877	9738	4968	6106	7499	18679	1641	10539	6903	913	19852	7327	6144	10029	11336	11635	17425	19353	14251	9926	2516	13597	5951	13321	4634	7798	7778	10964	9931	15628	16128	4415	3324	12081	296	5306	4201	13395	14050	6580	9880	5323	3751	16377	4680	18619	13758	15415	7394	1076	5109	6040	2026	14927	2356	13779	15745	3947	4816	8722	17613	3203	1630	3880	2067	8223	18179	12366	7679	1857	15754	3546	18885	9969	17737	6131	8693	6397	11709	4334	13713	1858	2323	7234	160	3635	7289	8970	12173	10035	18728	521	14918	3003	4137	13924	20017	17890	1017	3067	19497	11504	2244	18629	12079	2919	10766	1959	2708	9429	3485	16303	10590	17066	3902	16198	922	6481	807	19124	17129	15815	2000	5617	11665	1610	3274	11834	5304	14668	13646	18940	17996	10983	11246	13711	18886	7114	4301	18440	7575	15314	15412	7099	17567	9222	15786	18111	9088	5873	18308	2872	2819	8395	9377	15122	15696	15022	12648	19195	8411	6183	10298	4596	209	17269	942	16624	17557	10856	14072	2427	5460	9229	10465	19700	13177	11897	5729	11265	13780	2494	13568	2671	7987	11206	18981	6057	17077	6305	20016	19842	15524	16592	2961	3449	13964	16772	18092	2418	18502	4617	4662	16541	1191	6701	8100	1731	15731	16986	1336	8646	10577	5204	7054	18455	7728	13762	11440	10898	4789	17142	12840	5743	975	19517	17206	744	932	15298	13107	13862	15701	18428	3871
13869	5712	2554	1989	17892	15465	19983	6079	17965	14270	386	2510	5318	14814	4846	1461	2010	10336	11855	8933	5464	1356	18962	19473	5897	8481	18620	7955	2752	10437	1322	4473	13639	5243	8161	9180	6423	7483	18898	12757	11689	9592	10799	10353	13554	9213	16816	19142	9912	10345	17521	13051	4122	12077	13525	834	9152	16982	9112	2778	1127	19901	16609	10170	16221	14820	3783	1453	6839	5523	18299	2719	11008	8156	4016	9251	2709	19069	16084	3180	2080	10315	8230	1043	17400	18328	16012	15566	13624	16657	4315	16397	2436	8128	3653	19931	10003	1666	16476	10046	233	1558	2260	17030	13948	18916	10741	3974	18885	3747	19232	5717	9580	12498	14067	12382	5289	11826	5341	10045	11299	6957	986	7401	9513	19592	13072	13106	5339	17931	14656	10428	14885	10545	15567	20175	18444	11926	5774	18722	8823	20072	10944	16483	11495	2613	1084	14179	700	158	19022	16108	8071	18032	16642	9080	10555	8854	19795	15370	5930	18914	3933	16425	12694	12255	2857	1189	3203	10791	11813	7568	15479	16923	968	2102	15676	6278	1787	12344	17443	7553	2346	17087	5821	12559	5654	10042	6207	7203	15677	10772	10907	4246	18265	15315	17334	13319	258	2562	1039	1295	2252	8625	17915	1848	13542	5450	17075	3697	11520	9407	7065	2466	15323	7006	789	6038	1816	10223	17563	7584	15072	5265	10770	2364	12457	7329	17906	5645	11481	10698	256	11274	14292	7934	16645	12999	2196	14527	13123	596	19594	1765	15982	8215	5940	16687	9556	15892	17461	15976	14355	14242	6878	1523	12249	11744	8036	9934	8519	727	3052	5932	5224	7066	14731	7874	1368	11682	17923	8217	2058	16183	1349	8400	19886	3023	19664	18960	12095	18144	18202	5107	15905	17165	1431	13218	697	15192	16592	14645	7188	7987	11648	1191	17512	18092	7398	1731	19840	13286	13107	15108	744	4617	4662	942	8100	10594	17280	17321	15453	4262	4700	1226	2638	16751	16986	10298	8129	13892	5718	7981	9756	8411	2671	5862	16624	1230	10708	10462	8855	7245	15773	6057	19754	19435	19590	6646	18518	1475	6305	18290	6183	4789	4070	5784	65	5269	11643	8314	15809	13762	5743	7085	18428	15123	11372	9378	17399	11374	17120	16289	15499	12168	19195	10488	4596	16588	12681	6739	13799	12750	9159	4229
2022	14924	6866	14480	5796	4917	16811	1594	14835	14570	11506	7009	18873	14239	19432	6626	12572	15294	8949	6218	8498	10917	16126	1771	5646	9851	5003	8056	19923	18061	2260	4220	9718	158	4773	12976	16826	6444	2614	19747	14822	6708	12617	19109	19848	12825	14763	819	10806	7820	18615	19373	18934	9307	3735	17304	15212	19120	14892	15839	11150	18734	10643	18130	8142	16344	20079	10885	18389	13227	10997	14876	15204	6695	20114	16016	14659	14339	412	11275	15642	1687	18408	945	3594	12988	15404	11141	8802	5393	12378	8149	14670	1672	4206	1059	2722	6046	12320	15181	18090	1046	18703	13538	3008	15724	692	4879	7358	1975	15477	2092	1487	4411	16766	972	15676	10045	6221	3042	9738	17108	3808	16299	494	1913	11642	9895	6214	8683	9743	5075	475	15066	4397	6106	8607	20193	9624	10204	8059	9572	5356	10503	4951	9074	19903	4715	4437	4398	11268	19369	430	15881	1578	14700	17020	6638	19886	3696	18971	20056	1242	17317	3816	9228	13387	14435	12021	2094	14221	9865	1428	12629	19533	3247	11465	177	2044	3295	9522	1991	6793	14974	17868	11072	5830	2451	2917	14871	6216	305	17473	18475	18960	12999	2873	3872	6260	10139	13689	16087	2405	1961	13681	95	3945	2718	17055	1815	19128	14358	14501	5018	11497	1663	102	15725	4711	12665	16923	9543	4040	15431	18094	20026	7517	19954	17414	13105	6164	17379	15099	5019	8191	5243	7538	9911	5738	8776	13222	261	9557	13526	12830	15228	1924	12933	9243	11608	1950	6980	6952	7718	5069	1058	19649	10228	2979	4183	8112	17467	16771	7134	12241	1678	4747	6693	13404	15848	12947	13380	6297	12815	7901	1880	19389	10826	15096	17488	1591	4466	17664	14811	10498	15438	18127	12003	4907	10548	13780	3340	13892	19679	11648	12840	932	3449	10626	18046	1336	7529	13759	19590	16130	11587	5760	19143	15335	19100	16588	8100	19517	5847	1230	2427	15773	1003	942	11011	2099	9255	2638	1706	2953	8583	18625	9877	6261	13964	1168	19439	1191	12698	10462	18308	19842	10583	1505	6419	17951	12078	5204	5729	9019	10648	15026	13862	18092	15491	975	8706	19991	13952	17293	7884	15453	10616	5785	2872	8855	10465	7941	15499	17734	2214	2618	8411	14072	16591	8129	19674	4363	5486	15671	12648
275	9100	16928	19384	3292	6505	14385	17655	4481	53	14931	3598	12406	133	18621	18164	14093	19983	5558	17849	14570	2483	2837	7755	17715	19957	12151	2694	7442	7419	6518	7638	5808	3945	15889	5105	10589	14699	8296	9989	18016	8081	1403	10328	16586	10853	11323	19600	8483	9099	13640	17838	13057	7892	17922	2570	1858	9837	4255	13658	16080	2118	11619	3116	18100	12585	16114	210	11860	695	8370	1533	7556	8682	15087	6459	13559	8241	6131	16710	10066	5497	14788	14782	1685	8738	13186	13330	10947	11079	19044	17372	4401	6961	18147	9558	15244	6568	7483	7935	17033	2133	11361	18587	10713	10131	15315	11254	15585	19676	2715	11314	280	4709	2520	6601	3639	10194	5933	14770	16016	12504	9458	19744	16018	13713	625	18850	9131	2590	1974	17644	13891	1969	13507	8260	15505	1799	6488	1719	15272	4974	16712	14871	3724	2354	17085	14362	15238	17456	8310	15415	6284	2642	321	18802	10045	9941	6962	6674	13732	17913	18135	14451	9971	13755	16998	13024	9681	5711	18705	1756	9441	5207	18486	286	14578	11068	5089	18816	15119	14099	13657	14316	19848	16958	3616	10396	19290	1474	2710	12976	11160	1787	4636	9924	19954	5520	11837	8302	14815	9719	19452	2495	19073	6816	12980	2379	20041	14549	19979	19835	12692	3341	6877	13561	2456	16491	3203	1359	10189	2270	9874	11594	15645	11913	9635	16173	16066	13088	5716	15748	3316	5536	18472	5055	8255	18628	9179	17304	2300	19509	16645	12411	7365	19628	12853	5039	17911	13881	12718	6142	592	4353	2855	13424	10567	5989	10295	4315	8523	7633	18871	16431	3796	1776	1021	13936	1292	711	5781	16508	3922	52	3929	8110	4823	10528	18794	3085	8173	7179	19859	6741	1463	5250	15045	20027	11275	4246	5847	5862	17557	7072	5269	1475	16986	19763	20016	17007	7188	11802	7231	17734	16772	6438	19679	1191	5486	10583	8129	10856	11206	6261	14360	182	4891	2961	18107	13286	12840	13862	11521	1444	2455	4991	12098	15696	8395	7054	17888	1336	5718	10578	4741	2239	12698	1230	8855	12774	19674	16588	19842	5784	7245	2494	15335	7250	15524	10831	7407	1226	13780	209	6616	16289	5264	6305	1731	17120	11440	19590	11901	1129	8646	744	9368	65	1505	13762	16964	2819	3449	16592	4363	12066
4216	1233	10620	11738	14342	7591	3491	11384	6779	12799	5576	4372	11742	9781	1970	10530	5911	3408	2071	5744	8333	15764	10131	10544	16690	1630	7872	10414	10463	9607	3096	1004	18714	3499	9021	4243	11213	17375	14424	20024	110	16198	700	6153	6637	1822	3931	19401	4296	10490	2195	9390	1166	6379	4398	2997	15059	9986	15774	12189	20199	2605	9168	11971	12532	6847	11181	7524	4078	242	16359	17261	18971	12451	17973	11520	6011	8765	9914	7528	14878	5518	3156	7481	4581	9973	13032	9107	9016	13868	16679	16274	7573	6895	2531	6271	12342	1973	11091	18616	7655	10602	5976	16221	7700	10324	13291	8268	9117	18152	15530	7990	14727	14668	12643	6475	13307	5757	5750	5279	19919	3728	15702	4036	12403	2828	2884	5600	5013	7423	925	10269	4999	17828	11972	13375	16755	16874	11596	14492	4684	15214	5468	2500	12786	7473	412	20109	10805	179	17237	463	19994	14421	10381	8833	15135	18612	17021	9907	16930	18442	19802	16325	3389	16800	6988	8779	3051	4334	11045	4183	17458	19185	14787	10870	7035	2773	8356	17401	8896	12662	16989	10509	17028	9213	1115	17045	857	13193	11467	16220	19368	1600	4889	7196	5827	14035	10070	15457	15913	249	12593	16031	4910	19920	4773	3339	19280	2807	18659	9592	3412	13351	11921	378	6623	2501	12608	7413	11306	10905	19508	7854	19771	12787	5867	10554	17800	4699	3184	12507	7067	11638	15317	13463	19421	13555	18934	13216	4767	14260	2721	12775	17991	9966	5042	10791	14788	9624	703	1874	11718	9467	16408	7830	3315	4854	17618	16243	11436	4396	11417	15646	9031	8086	19268	6910	8481	15038	4810	11721	10964	13358	7375	18444	3041	16856	16052	15357	17014	1187	10332	18492	2023	3427	18833	19066	6963	8798	6646	14126	19700	2210	12821	9868	9145	18799	18428	12681	14645	19195	17244	12598	7245	6832	3871	14215	2872	15018	3504	11553	6183	8100	168	15335	17951	9877	10462	4789	5763	7884	6438	12921	11374	18047	11901	11560	4363	15246	11440	12774	5269	16289	15773	19842	18044	12098	10898	13107	13892	18625	9159	18092	15108	17029	1706	11137	6057	7860	12078	15499	18067	1226	16986	17145	15298	12648	3155	19991	10577	865	16686	13762	2618	1667	16964	10080	9756	12521	15809	182	2239	17206	3687	3148
13607	2902	5203	18264	5281	18939	231	3239	1580	2653	17027	6066	9264	12880	638	13054	6146	18240	4405	8595	6569	10121	16439	19651	19778	12883	8304	1161	10538	5307	11185	8429	14913	16083	5802	19152	19908	1375	6236	5457	11674	1880	16075	14935	11650	17854	5104	19683	14634	8367	17344	19415	17736	5695	13735	12929	2673	16667	14563	1515	17162	3022	7165	815	12959	17322	12344	4117	13592	7535	7033	257	19316	8147	15165	19816	14963	19232	8191	16771	11051	3311	13915	3944	15072	6899	19453	1596	13422	1019	2542	18632	17033	9386	1687	12209	952	17354	17178	7212	7046	19875	10152	20022	14726	17780	10008	11217	5955	690	16587	17742	1876	10141	15607	17174	12359	12476	19576	3564	11438	2983	1975	7417	17296	5717	8981	2892	10279	512	2000	8588	6639	13912	14531	14961	14613	11997	9134	2776	296	8742	4282	15659	8534	17597	17760	20062	1146	11711	6405	16487	12641	2046	6683	14967	4644	12626	9831	11121	11073	2138	9137	9036	14087	18425	5431	5286	8086	9687	2564	13768	10652	7584	16590	9360	16934	14611	4469	11779	2702	20018	19119	2788	11448	19782	12181	2353	11127	506	4725	16364	9052	9410	3001	15996	773	16702	12504	11392	11735	13178	13389	4473	9026	13692	2120	6165	17941	4648	1978	11269	8433	14168	9768	16659	5244	14585	12255	10329	13558	10294	582	16	16715	135	6319	18818	5111	15242	12449	5627	13772	12682	18025	5941	8541	19074	3866	5776	15457	12026	18885	1652	7356	6144	17498	8233	19078	11669	10278	12278	5195	8816	12483	5975	15567	3722	17541	12057	15724	10	976	15293	13231	18244	10932	2477	17254	5124	12826	19538	7861	2275	2358	14443	1212	9198	15141	15655	9569	12400	10353	8860	1049	5387	17416	2955	4892	8914	8583	16591	7689	2210	18518	17399	17029	8855	11372	5763	15773	12750	14226	19397	13092	2819	3570	12168	13573	10708	5873	4262	2418	5785	3147	5477	6978	1435	2638	15195	1850	10002	18308	15213	7074	7941	15335	4096	14661	10583	2618	2239	9368	19378	1226	932	12921	11901	1168	10626	1744	18460	14360	11350	13862	11802	16986	10462	17387	18067	15701	10578	5784	7529	4741	18092	4213	5693	4596	13107	10898	11560	10238	13446	7870	16686	7398	17951	10648	17007	15108	1230	9159	13892	15026	19842
